raw_title,url,date,updated_at,product,buy_or_sell,price
25 January 2022 – Palm Oil Market Closing,https://agropost.wordpress.com/page/23/,25 January 2022,Closing,RBD Palm Olein,Selling,1375
25 January 2022 – Palm Oil Market Midday,https://agropost.wordpress.com/page/23/,25 January 2022,Midday,RBD Palm Olein,Selling,1370
24 January 2022 – Palm Oil Market Closing,https://agropost.wordpress.com/page/23/,24 January 2022,Closing,RBD Palm Olein,Selling,1370
24 January 2022 – Palm Oil Market Midday,https://agropost.wordpress.com/page/23/,24 January 2022,Midday,RBD Palm Olein,Selling,1387.5
21 January 2022 – Palm Oil Market Closing,https://agropost.wordpress.com/page/23/,21 January 2022,Closing,RBD Palm Olein,Selling,1382.5
21 January 2022 – Palm Oil Market Midday,https://agropost.wordpress.com/page/23/,21 January 2022,Midday,RBD Palm Olein,Selling,1370
20 January 2022 – Palm Oil Market Closing,https://agropost.wordpress.com/page/24/,20 January 2022,Closing,RBD Palm Olein,Selling,1370
20 January 2022 – Palm Oil Market Midday,https://agropost.wordpress.com/page/24/,20 January 2022,Midday,RBD Palm Olein,Selling,1370
17 January 2022 – Palm Oil Market Closing,https://agropost.wordpress.com/page/24/,17 January 2022,Closing,RBD Palm Olein,Selling,1340
17 January 2022 – Palm Oil Market Midday,https://agropost.wordpress.com/page/24/,17 January 2022,Midday,RBD Palm Olein,Selling,1335
14 January 2022 – Palm Oil Market Closing,https://agropost.wordpress.com/page/24/,14 January 2022,Closing,RBD Palm Olein,Selling,1335
14 January 2022 – Palm Oil Market Midday,https://agropost.wordpress.com/page/24/,14 January 2022,Midday,RBD Palm Olein,Selling,1320
13 January 2022 – Palm Oil Market Closing,https://agropost.wordpress.com/page/24/,13 January 2022,Closing,RBD Palm Olein,Selling,1345
13 January 2022 – Palm Oil Market Midday,https://agropost.wordpress.com/page/24/,13 January 2022,Midday,RBD Palm Olein,Selling,1342.5
12 January 2022 – Palm Oil Market Closing,https://agropost.wordpress.com/page/24/,12 January 2022,Closing,RBD Palm Olein,Selling,1315
12 January 2022 – Palm Oil Market Midday,https://agropost.wordpress.com/page/24/,12 January 2022,Midday,RBD Palm Olein,Selling,1335
11 January 2022 – Palm Oil Market Closing,https://agropost.wordpress.com/page/25/,11 January 2022,Closing,RBD Palm Olein,Selling,1330
11 January 2022 – Palm Oil Market Midday,https://agropost.wordpress.com/page/25/,11 January 2022,Midday,RBD Palm Olein,Selling,1325
10 January 2022 – Palm Oil Market Closing,https://agropost.wordpress.com/page/25/,10 January 2022,Closing,RBD Palm Olein,Selling,1325
MPOB Monthly Report – Dec’21,https://agropost.wordpress.com/page/25/,,Dec’21,,,
10 January 2022 – Palm Oil Market Midday,https://agropost.wordpress.com/page/25/,10 January 2022,Midday,RBD Palm Olein,Selling,1320
7 January 2022 – Palm Oil Market Closing,https://agropost.wordpress.com/page/25/,7 January 2022,Closing,RBD Palm Olein,Selling,1310
7 January 2022 – Palm Oil Market Midday,https://agropost.wordpress.com/page/25/,7 January 2022,Midday,RBD Palm Olein,Selling,1307.5
6 January 2022 – Palm Oil Market Closing,https://agropost.wordpress.com/page/25/,6 January 2022,Closing,RBD Palm Olein,Selling,1320
6 January 2022 – Palm Oil Market Midday,https://agropost.wordpress.com/page/25/,6 January 2022,Midday,RBD Palm Olein,Selling,1310
5 January 2022 – Palm Oil Market Closing,https://agropost.wordpress.com/page/25/,5 January 2022,Closing,RBD Palm Olein,Selling,1340
5 January 2022 – Palm Oil Market Midday,https://agropost.wordpress.com/page/26/,5 January 2022,Midday,RBD Palm Olein,Selling,1335
4 January 2022 – Palm Oil Market Closing,https://agropost.wordpress.com/page/26/,4 January 2022,Closing,RBD Palm Olein,Selling,1315
4 January 2022 – Palm Oil Market Midday,https://agropost.wordpress.com/page/26/,4 January 2022,Midday,RBD Palm Olein,Selling,1315
3 January 2022 – Palm Oil Market Midday,https://agropost.wordpress.com/page/26/,3 January 2022,Midday,RBD Palm Olein,Selling,1320
31 December 2021 – Palm Oil Market Closing,https://agropost.wordpress.com/page/26/,31 December 2021,Closing,RBD Palm Olein,Selling,1285
31 December 2021 – Palm Oil Market Midday,https://agropost.wordpress.com/page/26/,31 December 2021,Midday,RBD Palm Olein,Selling,1287.5
30 December 2021 – Palm Oil Market Closing,https://agropost.wordpress.com/page/26/,30 December 2021,Closing,RBD Palm Olein,Selling,1282.5
30 December 2021 – Palm Oil Market Midday,https://agropost.wordpress.com/page/26/,30 December 2021,Midday,RBD Palm Olein,Selling,1290
29 December 2021 – Palm Oil Market Closing,https://agropost.wordpress.com/page/26/,29 December 2021,Closing,RBD Palm Olein,Selling,1290
29 December 2021 – Palm Oil Market Middday,https://agropost.wordpress.com/page/26/,29 December 2021,Middday,RBD Palm Olein,Selling,1300
28 December 2021 – Palm Oil Market Closing,https://agropost.wordpress.com/page/27/,28 December 2021,Closing,RBD Palm Olein,Selling,1310
28 December 2021 – Palm Oil Market Midday,https://agropost.wordpress.com/page/27/,28 December 2021,Midday,RBD Palm Olein,Selling,1275
27 December 2021 – Palm Oil Market Closing,https://agropost.wordpress.com/page/27/,27 December 2021,Closing,RBD Palm Olein,Selling,1275
27 December 2021 – Palm Oil Market Midday,https://agropost.wordpress.com/page/27/,27 December 2021,Midday,RBD Palm Olein,Selling,1285
24 December 2021 – Palm Oil Market Midday,https://agropost.wordpress.com/page/27/,24 December 2021,Midday,RBD Palm Olein,Selling,1280
23 December 2021 – Palm Oil Market Closing,https://agropost.wordpress.com/page/27/,23 December 2021,Closing,RBD Palm Olein,Selling,1250
23 December 2021 – Palm Oil Market Midday,https://agropost.wordpress.com/page/27/,23 December 2021,Midday,RBD Palm Olein,Selling,1245
22 December 2021 – Palm Oil Market Closing,https://agropost.wordpress.com/page/27/,22 December 2021,Closing,RBD Palm Olein,Selling,1242.5
22 December 2021 – Palm Oil Market Midday,https://agropost.wordpress.com/page/27/,22 December 2021,Midday,RBD Palm Olein,Selling,1245
21 December 2021 – Palm Oil Market Closing,https://agropost.wordpress.com/page/27/,21 December 2021,Closing,RBD Palm Olein,Selling,1225
21 December 2021 – Palm Oil Market Midday,https://agropost.wordpress.com/page/28/,21 December 2021,Midday,RBD Palm Olein,Selling,1225
20 December 2021 – Palm Oil Market Closing,https://agropost.wordpress.com/page/28/,20 December 2021,Closing,RBD Palm Olein,Selling,1205
20 December 2021 – Palm Oil Market Midday,https://agropost.wordpress.com/page/28/,20 December 2021,Midday,RBD Palm Olein,Selling,1215
17 December 2021 – Palm Oil Market Midday,https://agropost.wordpress.com/page/28/,17 December 2021,Midday,RBD Palm Olein,Selling,1245
16 December 2021 – Palm Oil Market Closing,https://agropost.wordpress.com/page/28/,16 December 2021,Closing,RBD Palm Olein,Selling,1220
16 December 2021 – Palm Oil Market Midday,https://agropost.wordpress.com/page/28/,16 December 2021,Midday,RBD Palm Olein,Selling,1240
15 December 2021 – Palm Oil Market Closing,https://agropost.wordpress.com/page/28/,15 December 2021,Closing,RBD Palm Olein,Selling,1230
15 December 2021 – Palm Oil Market Midday,https://agropost.wordpress.com/page/28/,15 December 2021,Midday,RBD Palm Olein,Selling,1230
14 December 2021 – Palm Oil Market Closing,https://agropost.wordpress.com/page/28/,14 December 2021,Closing,RBD Palm Olein,Selling,1290
13 December 2021 – Palm Oil Market Closing,https://agropost.wordpress.com/page/28/,13 December 2021,Closing,RBD Palm Olein,Selling,1310
13 December 2021 – Palm Oil Market Midday,https://agropost.wordpress.com/page/29/,13 December 2021,Midday,RBD Palm Olein,Selling,1320
10 December 2021 – Palm Oil Market Closing,https://agropost.wordpress.com/page/29/,10 December 2021,Closing,RBD Palm Olein,Selling,1310
MPOB Monthly Report – Nov’21,https://agropost.wordpress.com/page/29/,,Nov’21,,,
10 December 2021 – Palm Oil Market Midday,https://agropost.wordpress.com/page/29/,10 December 2021,Midday,RBD Palm Olein,Selling,1310
9 December 2021 – Palm Oil Market Closing,https://agropost.wordpress.com/page/29/,9 December 2021,Closing,RBD Palm Olein,Selling,1305
9 December 2021 – Palm Oil Market Midday,https://agropost.wordpress.com/page/29/,9 December 2021,Midday,RBD Palm Olein,Selling,1330
8 December 2021 – Palm Oil Market Closing,https://agropost.wordpress.com/page/29/,8 December 2021,Closing,RBD Palm Olein,Selling,1320
8 December 2021 – Palm Oil Market Midday,https://agropost.wordpress.com/page/29/,8 December 2021,Midday,RBD Palm Olein,Selling,1327.5
7 December 2021 – Palm Oil Market Closing,https://agropost.wordpress.com/page/29/,7 December 2021,Closing,RBD Palm Olein,Selling,1340
7 December 2021 – Palm Oil Market Midday,https://agropost.wordpress.com/page/29/,7 December 2021,Midday,RBD Palm Olein,Selling,1335
6 December 2021 – Palm Oil Market Closing,https://agropost.wordpress.com/page/30/,6 December 2021,Closing,RBD Palm Olein,Selling,1315
6 December 2021 – Palm Oil Market Midday,https://agropost.wordpress.com/page/30/,6 December 2021,Midday,RBD Palm Olein,Selling,1325
2 December 2021 – Palm Oil Market Closing,https://agropost.wordpress.com/page/30/,2 December 2021,Closing,RBD Palm Olein,Selling,1305
2 December 2021 – Palm Oil Market Midday,https://agropost.wordpress.com/page/30/,2 December 2021,Midday,RBD Palm Olein,Selling,1300
1 December 2021 – Palm Oil Market Closing,https://agropost.wordpress.com/page/30/,1 December 2021,Closing,RBD Palm Olein,Selling,1315
1 December 2021 – Palm Oil Market Midday,https://agropost.wordpress.com/page/30/,1 December 2021,Midday,RBD Palm Olein,Selling,1305
30 November 2021 – Palm Oil Market Closing,https://agropost.wordpress.com/page/30/,30 November 2021,Closing,RBD Palm Olein,Selling,1305
30 November 2021 – Palm Oil Market Midday,https://agropost.wordpress.com/page/30/,30 November 2021,Midday,RBD Palm Olein,Selling,1315
29 November 2021 – Palm Oil Market Closing,https://agropost.wordpress.com/page/30/,29 November 2021,Closing,RBD Palm Olein,Selling,1325
29 November 2021 – Palm Oil Market Midday,https://agropost.wordpress.com/page/30/,29 November 2021,Midday,RBD Palm Olein,Selling,1335
26 November 2021 – Palm Oil Market Closing,https://agropost.wordpress.com/page/31/,26 November 2021,Closing,RBD Palm Olein,Selling,1330
26 November 2021 – Palm Oil Market Midday,https://agropost.wordpress.com/page/31/,26 November 2021,Midday,RBD Palm Olein,Selling,1345
25 November 2021 – Palm Oil Market Closing,https://agropost.wordpress.com/page/31/,25 November 2021,Closing,RBD Palm Olein,Selling,1350
25 November 2021 – Palm Oil Market Midday,https://agropost.wordpress.com/page/31/,25 November 2021,Midday,RBD Palm Olein,Selling,1355
24 November 2021 – Palm Oil Market Midday,https://agropost.wordpress.com/page/31/,24 November 2021,Midday,RBD Palm Olein,Selling,1345
23 November 2021 Palm Oil Market – Closing,https://agropost.wordpress.com/page/31/,23 November 2021,Closing,RBD Palm Olein,Selling,1340
23 November 2021 Palm Oil Market – Midday,https://agropost.wordpress.com/page/31/,23 November 2021,Midday,RBD Palm Olein,Selling,1355
22 November 2021 Palm Oil Market – Closing,https://agropost.wordpress.com/page/31/,22 November 2021,Closing,RBD Palm Olein,Selling,1367.5
22 November 2021 Palm Oil Market – Midday,https://agropost.wordpress.com/page/31/,22 November 2021,Midday,RBD Palm Olein,Selling,1357.5
19 November 2021 Palm Oil Market – Closing,https://agropost.wordpress.com/page/31/,19 November 2021,Closing,RBD Palm Olein,Selling,1370
19 November 2021 Palm Oil Market – Midday,https://agropost.wordpress.com/page/32/,19 November 2021,Midday,RBD Palm Olein,Selling,1370
18 November 2021 Palm Oil Market – Closing,https://agropost.wordpress.com/page/32/,18 November 2021,Closing,RBD Palm Olein,Selling,1370
18 November 2021 Palm Oil Market – Midday,https://agropost.wordpress.com/page/32/,18 November 2021,Midday,RBD Palm Olein,Selling,1350
17 November 2021 Palm Oil Market – Midday,https://agropost.wordpress.com/page/32/,17 November 2021,Midday,RBD Palm Olein,Selling,1360
16 November 2021 Palm Oil Market – Closing,https://agropost.wordpress.com/page/32/,16 November 2021,Closing,RBD Palm Olein,Selling,1365
16 November 2021 Palm Oil Market – Midday,https://agropost.wordpress.com/page/32/,16 November 2021,Midday,RBD Palm Olein,Selling,1375
15 November 2021 Palm Oil Market – Closing,https://agropost.wordpress.com/page/32/,15 November 2021,Closing,RBD Palm Olein,Selling,1370
15 November 2021 Palm Oil Market – Midday,https://agropost.wordpress.com/page/32/,15 November 2021,Midday,RBD Palm Olein,Selling,1365
12 November 2021 Palm Oil Market – Closing,https://agropost.wordpress.com/page/32/,12 November 2021,Closing,RBD Palm Olein,Selling,1370
12 November 2021 Palm Oil Market – Midday,https://agropost.wordpress.com/page/32/,12 November 2021,Midday,RBD Palm Olein,Selling,1370
8 July 2022 – Palm Oil Market Closing,https://agropost.wordpress.com/,8 July 2022,Closing,RBD Palm Olein,Selling,1110
8 July 2022 – Palm Oil Market Midday,https://agropost.wordpress.com/,8 July 2022,Midday,RBD Palm Olein,Selling,1120
7 July 2022 – Palm Oil Market Closing,https://agropost.wordpress.com/,7 July 2022,Closing,RBD Palm Olein,Selling,1120
7 July 2022 – Palm Oil Market Midday,https://agropost.wordpress.com/,7 July 2022,Midday,RBD Palm Olein,Selling,1120
6 July 2022 – Palm Oil Market Closing,https://agropost.wordpress.com/,6 July 2022,Closing,RBD Palm Olein,Selling,1085
6 July 2022 – Palm Oil Market Midday,https://agropost.wordpress.com/,6 July 2022,Midday,RBD Palm Olein,Selling,1065
5 July 2022 – Palm Oil Market Closing,https://agropost.wordpress.com/,5 July 2022,Closing,RBD Palm Olein,Selling,1180
5 July 2022 – Palm Oil Market Midday,https://agropost.wordpress.com/,5 July 2022,Midday,RBD Palm Olein,Selling,1200
4 July 2022 – Palm Oil Market Closing,https://agropost.wordpress.com/,4 July 2022,Closing,RBD Palm Olein,Selling,1240
4 July 2022 – Palm Oil Market Midday,https://agropost.wordpress.com/,4 July 2022,Midday,RBD Palm Olein,Selling,1280
11 November 2021 Palm Oil Market – Closing,https://agropost.wordpress.com/page/33/,11 November 2021,Closing,RBD Palm Olein,Selling,1360
11 November 2021 – Palm Oil Market Midday,https://agropost.wordpress.com/page/33/,11 November 2021,Midday,RBD Palm Olein,Selling,1370
10 November 2021 – Palm Oil Market Closing,https://agropost.wordpress.com/page/33/,10 November 2021,Closing,RBD Palm Olein,Selling,1365
10 November 2021 – Palm Oil Market Midday,https://agropost.wordpress.com/page/33/,10 November 2021,Midday,RBD Palm Olein,Selling,1355
MPOB Monthly Report – October 2021,https://agropost.wordpress.com/page/33/,,2021,,,
9 November 2021 – Palm Oil Market Closing,https://agropost.wordpress.com/page/33/,9 November 2021,Closing,RBD Palm Olein,Selling,1350
9 November 2021 – Palm Oil Market Midday,https://agropost.wordpress.com/page/33/,9 November 2021,Midday,RBD Palm Olein,Selling,1345
8 November 2021 – Palm Oil Market Closing,https://agropost.wordpress.com/page/33/,8 November 2021,Closing,RBD Palm Olein,Selling,1370
8 November 2021 – Palm Oil Market Midday,https://agropost.wordpress.com/page/33/,8 November 2021,Midday,RBD Palm Olein,Selling,1350
5 November 2021 – Palm Oil Market Closing,https://agropost.wordpress.com/page/33/,5 November 2021,Closing,RBD Palm Olein,Selling,1355
5 November 2021 – Palm Oil Market Midday,https://agropost.wordpress.com/page/34/,5 November 2021,Midday,RBD Palm Olein,Selling,1360
3 November 2021 – Palm Oil Market Closing,https://agropost.wordpress.com/page/34/,3 November 2021,Closing,RBD Palm Olein,Selling,1385
3 November 2021 – Palm Oil Market Midday,https://agropost.wordpress.com/page/34/,3 November 2021,Midday,RBD Palm Olein,Selling,1375
2 November 2021 – Palm Oil Market Closing,https://agropost.wordpress.com/page/34/,2 November 2021,Closing,RBD Palm Olein,Selling,1380
2 November 2021 – Palm Oil Market Midday,https://agropost.wordpress.com/page/34/,2 November 2021,Midday,RBD Palm Olein,Selling,1352.5
1 November 2021 – Palm Oil Market Closing,https://agropost.wordpress.com/page/34/,1 November 2021,Closing,RBD Palm Olein,Selling,1370
1 November 2021 – Palm Oil Market Midday,https://agropost.wordpress.com/page/34/,1 November 2021,Midday,RBD Palm Olein,Selling,1375
29 October 2021 – Palm Oil Market Closing,https://agropost.wordpress.com/page/34/,29 October 2021,Closing,RBD Palm Olein,Selling,1375
29 October 2021 – Palm Oil Market Midday,https://agropost.wordpress.com/page/34/,29 October 2021,Midday,RBD Palm Olein,Selling,1370
28 October 2021 – Palm Oil Market Closing,https://agropost.wordpress.com/page/34/,28 October 2021,Closing,RBD Palm Olein,Selling,1335
28 October 2021 – Palm Oil Market Midday,https://agropost.wordpress.com/page/35/,28 October 2021,Midday,RBD Palm Olein,Selling,1335
27 October 2021 – Palm Oil Market Closing,https://agropost.wordpress.com/page/35/,27 October 2021,Closing,RBD Palm Olein,Selling,1355
27 October 2021 – Palm Oil Market Midday,https://agropost.wordpress.com/page/35/,27 October 2021,Midday,RBD Palm Olein,Selling,1355
